;NUMEST;TERMINAL;NUMTAR;TIPOMOV;FECHA;HORA;NCUPON;MONEDA;IMPORTE;CUOTAS;NROAUT;DIASDIFER;ESTRUBRO;ESTDENOM;CODOP;FECHADIFER;NUMLOTE;FECHACIERRE;CODPLAN;CODRESPU;DATADIC;MODOING;FILLER
13;004600010000019;12991992;5047813510001001   ;0215;20210803;121455;00005283;032;000000001100;01;085360;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
14;004600010000019;12991992;5047813510001001   ;0220;20210803;121500;00005284;032;000000001100;01;001033;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
15;004600010000019;12991992;5047813510001001   ;0215;20210803;121500;00005284;032;000000001100;01;001033;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
16;004600010000019;12991992;5047813510001001   ;0220;20210803;121504;00005285;032;000000001100;01;006655;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
17;004600010000019;12991992;5047813510001001   ;0215;20210803;121504;00005285;032;000000001100;01;006655;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
18;004600010000019;12991992;5047813510001001   ;0320;20210803;121508;00005286;032;000000001100;01;011021;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
19;004600010000019;12991992;5047813510001001   ;0315;20210803;121508;00005286;032;000000001100;01;011021;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
20;004600010000019;12991992;5047813510001001   ;0320;20210803;121513;00005287;032;000000001100;01;008568;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
21;004600010000019;12991992;5047813510001001   ;0315;20210803;121513;00005287;032;000000001100;01;008568;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
22;004600010000019;12991992;5047813510001001   ;0320;20210803;121517;00005288;032;000000001100;01;088009;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
23;004600010000019;12991992;5047813510001001   ;0315;20210803;121517;00005288;032;000000001100;01;088009;000;4511;                         ;0000;0       ;0000;0       ;0;400;                   ; ;            
24;004600010000019;12991992;5047813510001001   ;0220;20210803;121328;00005247;032;000000001100;12;070740;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
25;004600010000019;12991992;5047813510001001   ;0200;20210803;121332;00005248;032;000000001100;12;970740;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
26;004600010000019;12991992;5047813510001001   ;0220;20210803;121334;00005249;032;000000001100;01;072303;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
27;004600010000019;12991992;5047813510001001   ;0200;20210803;121337;00005250;032;000000001100;01;972303;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
28;004600010000019;12991992;5047813510001001   ;0220;20210803;121339;00005251;032;000000001100;01;077259;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
29;004600010000019;12991992;5047813510001001   ;0200;20210803;121341;00005252;032;000000001100;01;977259;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
30;004600010000019;12991992;5047813510001001   ;0220;20210803;121343;00005253;032;000000001100;01;038818;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
31;004600010000019;12991992;5047813510001001   ;0200;20210803;121346;00005254;032;000000001100;01;938818;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
32;004600010000019;12991992;5047813510001001   ;0320;20210803;121348;00005255;032;000000001100;01;054298;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
33;004600010000019;12991992;5047813510001001   ;0300;20210803;121350;00005256;032;000000001100;01;954298;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
34;004600010000019;12991992;5047813510001001   ;0320;20210803;121352;00005257;032;000000001100;01;001056;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
35;004600010000019;12991992;5047813510001001   ;0300;20210803;121355;00005258;032;000000001100;01;901056;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
36;004600010000019;12991992;5047813510001001   ;0320;20210803;121357;00005259;032;000000001100;01;047726;000;4511;                         ;6000;0       ;0000;0       ;0;000;                   ; ;            
37;004600010000019;12991992;5047813510001001   ;0300;20210803;121359;00005260;032;000000001100;01;947726;000;4511;                         ;0000;0       ;0000;0       ;0;000;                   ; ;            
38;004600010000019;12991992;5047813510001001   ;0220;20210803;121401;00005261;032;000000001100;12;061508;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
39;004600010000019;12991992;5047813510001001   ;0220;20210803;121404;00005262;032;000000001100;03;009424;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
40;004600010000019;12991992;5047813510001001   ;0220;20210803;121406;00005263;032;000000001100;06;073173;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
41;004600010000019;12991992;5047813510001001   ;0220;20210803;121408;00005264;032;000000001100;01;042268;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
42;004600010000019;12991992;5047813510001001   ;0220;20210803;121410;00005265;032;000000001100;01;046199;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
43;004600010000019;12991992;5047813510001001   ;0220;20210803;121413;00005266;032;000000001100;01;070019;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
44;004600010000019;12991992;5047813510001001   ;0220;20210803;121417;00005268;032;000000001100;01;073497;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
45;004600010000019;12991992;5047813510001001   ;0220;20210803;121422;00005270;032;000000000001;01;013728;000;4511;                         ;0005;0       ;0000;0       ;0;000;                   ; ;            
